TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
2572,1970,6644.61613544067,Withdrawal,Houston,Laptop,Morning,0,4.998732740742154,0
2573,4025,4271.65309153339,Deposit,Miami,Mobile,Morning,0,12.032504200297039,0
2574,4061,8892.302363717154,Withdrawal,Houston,ATM,Night,0,17.26633388706851,0
2575,4083,8453.80332602579,Deposit,Los Angeles,POS,Afternoon,0,22.199798521694618,0
2576,3134,5259.065663113326,Deposit,Chicago,Laptop,Night,0,15.682044126422994,0
2577,4595,6918.140402677809,Withdrawal,Miami,Laptop,Afternoon,0,28.774603478302726,0
2578,3956,8834.663513210819,Deposit,New York,Mobile,Afternoon,0,39.89161628532435,0
2579,2560,4962.2129306819725,Purchase,Miami,Mobile,Night,1,21.37024446190265,0
2580,2324,3139.3748974833316,Transfer,Houston,Mobile,Afternoon,1,3.207186338335002,0
2581,2266,,Withdrawal,Los Angeles,ATM,Afternoon,0,38.391080418726766,0
2582,3169,2208.4618852990707,Withdrawal,New York,ATM,Afternoon,0,52.908555974064654,0
2583,4218,3891.42616858036,Transfer,Miami,Laptop,Morning,0,8.348458902961323,0
2584,4638,8658.61509869687,Withdrawal,Houston,POS,Night,0,11.920869099213487,0
2585,1749,7246.979179290458,Withdrawal,Miami,ATM,Morning,0,2.747174330453648,0
2586,4427,4044.0719424225176,Transfer,New York,Mobile,Night,0,13.891718443054978,0
2587,1684,2155.2975790594905,Deposit,Houston,Mobile,Morning,1,18.445203569735384,0
2588,2927,3566.124224414043,Purchase,Chicago,ATM,Afternoon,0,27.9020369087254,0
2589,4804,2848.2004507820557,Deposit,New York,Laptop,Morning,0,42.27833024571983,0
2590,4702,,Purchase,Chicago,Laptop,Morning,0,26.54064492766222,0
2591,3356,7435.89580652091,Transfer,Chicago,Laptop,Night,0,22.526659749307218,0
2592,1694,2528.178169633213,Deposit,Houston,Laptop,Night,0,41.341305363454424,0
2593,3335,4547.133026975961,Deposit,Miami,Mobile,Morning,1,39.05148428141121,0
2594,1306,3864.7358738927296,Purchase,Miami,ATM,Night,0,26.01384260140672,0
2595,4883,9820.953012569951,Purchase,Los Angeles,Mobile,Afternoon,0,20.97968699596736,0
2596,4665,3917.011519040723,Purchase,New York,POS,Afternoon,0,23.411998378881336,0
2597,2989,809.0250031395803,Purchase,New York,Laptop,Afternoon,0,24.88158108768545,0
2598,3961,907.3592681951194,Withdrawal,Houston,Laptop,Night,1,6.295564675788753,0
2599,4794,5911.629676317118,Transfer,Houston,POS,Night,0,11.725518767585902,0
2600,1661,5997.641881865274,Purchase,Los Angeles,POS,Morning,0,39.73061037755056,0
2601,1548,4193.402314921723,Deposit,Los Angeles,Mobile,Night,0,55.9470192468594,0
2602,4423,4324.118486197177,Deposit,Chicago,POS,Morning,0,5.98200386981886,0
2603,1311,548.7865025803034,Deposit,Los Angeles,Laptop,Night,0,8.136448600312912,0
2604,3920,5170.29963878873,Purchase,Miami,POS,Night,1,6.81855299932923,1
2605,2082,5052.347359049713,Transfer,Chicago,Mobile,Morning,1,16.062957818475574,1
2606,4714,1503.9976923838758,Withdrawal,Los Angeles,POS,Afternoon,1,47.762071194866074,1
2607,3971,1047.3554672481664,Purchase,Miami,POS,Night,1,50.31790340800255,0
2608,2737,1244.48918108891,Purchase,Miami,Mobile,Morning,0,53.61650545628928,0
2609,1754,1019.2721824476727,Withdrawal,Chicago,Mobile,Night,0,47.256517737169226,0
2610,1034,6100.984873412231,Transfer,Chicago,Mobile,Night,0,28.072436765283904,0
2611,1444,1972.861697505157,Purchase,Miami,Laptop,Night,0,34.53475488303421,0
2612,3140,2521.78722035276,Deposit,Houston,Laptop,Night,1,41.40502140208048,0
2613,2982,1743.985720072883,Deposit,Chicago,POS,Night,0,15.612050339500078,0
2614,2230,9578.774691440545,Purchase,New York,Laptop,Morning,0,33.16214336695129,0
2615,1352,,Transfer,Houston,ATM,Night,0,31.36936139129071,0
2616,1902,2312.6434251416936,Deposit,New York,Mobile,Morning,0,46.23851799787323,0
2617,2355,3282.387276282039,Deposit,Los Angeles,ATM,Morning,1,14.819321937575413,1
2618,4888,2106.8294946269216,Withdrawal,Chicago,Mobile,Afternoon,0,55.28774020331619,0
2619,3909,4923.840835013629,Transfer,Chicago,POS,Morning,0,23.825034387452035,0
2620,2748,205.90921941779342,Purchase,Miami,Mobile,Morning,0,30.151571970191284,0
2621,1158,6716.96640887899,Withdrawal,Chicago,Laptop,Afternoon,0,20.76765681144505,0
2622,2977,5236.34991667824,Withdrawal,New York,POS,Night,0,7.816979258460608,0
2623,1956,8987.402893728022,Withdrawal,Houston,Mobile,Afternoon,0,11.477788078996884,0
2624,3071,1652.2829164408572,Transfer,Los Angeles,POS,Night,0,59.42531068896949,0
2625,1403,8043.0513681507055,Transfer,Houston,POS,Night,0,21.638590152099358,0
2626,3852,7921.69053452249,Transfer,New York,POS,Morning,1,7.816045748204519,0
2627,1515,1280.5400802767003,Purchase,Los Angeles,ATM,Night,0,27.269086345800027,0
2628,3779,3991.6066491998345,Transfer,Miami,Laptop,Afternoon,0,9.098207861698269,0
2629,2387,1709.8248850337238,Withdrawal,Chicago,POS,Afternoon,0,37.27884577098207,0
2630,4453,2554.6577995709135,Deposit,Chicago,Laptop,Night,1,2.4231287787680933,1
2631,3579,2639.829286557138,Purchase,Miami,Mobile,Afternoon,0,34.069938934014225,0
2632,1955,5566.80157631747,Purchase,New York,POS,Afternoon,0,41.51832624636129,0
2633,3199,4119.99520828705,Purchase,Miami,Laptop,Morning,0,5.762370708405349,0
2634,4633,9477.85071202299,Withdrawal,New York,POS,Morning,0,9.72733992577128,0
2635,2712,1272.4377180505812,Transfer,Los Angeles,ATM,Morning,0,46.70201540344848,0
2636,3994,9737.184427153486,Withdrawal,Houston,Mobile,Night,0,25.835946232961557,0
2637,1607,2314.080015740497,Deposit,Houston,ATM,Morning,0,6.44148470295792,0
2638,4688,7731.010624454712,Transfer,Miami,POS,Afternoon,0,51.88093453049297,0
2639,3467,3396.3095624664857,Deposit,Chicago,Laptop,Morning,0,44.47898313663206,0
2640,2273,1439.383140218966,Purchase,Miami,POS,Afternoon,0,12.037090500592,0
2641,4188,8580.312960609937,Purchase,Chicago,POS,Morning,0,21.486278501878797,0
2642,3913,3095.5203833722676,Withdrawal,Miami,POS,Afternoon,1,34.50941323513388,1
2643,2535,6591.965488226154,Transfer,Miami,ATM,Morning,0,2.2737775407366225,0
2644,4811,5668.7724140154,Purchase,Houston,ATM,Morning,1,29.89993970671544,0
2645,3625,4722.845530814834,Withdrawal,Chicago,Laptop,Morning,0,21.09517545131858,0
2646,3382,4963.236531758906,Deposit,Houston,Mobile,Morning,0,55.624577941950896,0
2647,2441,7325.056761781952,Withdrawal,Chicago,Mobile,Afternoon,1,14.326679073009371,0
2648,3979,886.8514120931713,Transfer,Los Angeles,Laptop,Morning,0,24.51252737168798,0
2649,2797,6685.124812959472,Transfer,Los Angeles,POS,Night,0,10.57448822296443,0
2650,1294,8959.1628929718,Transfer,Los Angeles,Mobile,Morning,0,8.57199471912332,0
2651,1754,587.3040882284429,Purchase,New York,ATM,Morning,0,17.50820914815693,0
2652,2394,1415.1268589443307,Withdrawal,Houston,Laptop,Night,0,49.1599072839943,0
2653,1185,7169.1530476532935,Deposit,Houston,Laptop,Afternoon,0,23.281532728633778,0
2654,2269,4378.4436659637295,Transfer,Los Angeles,POS,Night,0,12.003595873238385,0
2655,1636,4041.4507219287466,Withdrawal,Miami,Mobile,Afternoon,0,1.9980282990789635,0
2656,2291,1378.2966790969163,Purchase,Houston,Mobile,Night,0,33.34606733297488,0
2657,4714,5072.632706770703,Deposit,Chicago,POS,Night,1,30.20775418699125,0
2658,4308,1274.1876588518087,Deposit,Houston,Laptop,Night,0,13.426614651413152,0
2659,1529,4771.438358542298,Deposit,Houston,Laptop,Afternoon,0,22.433409171224437,0
2660,4623,7638.51683662695,Purchase,Chicago,Laptop,Morning,0,18.014992753543567,0
2661,3068,2590.0609352927636,Transfer,Los Angeles,Laptop,Morning,0,42.992065658838264,0
2662,3958,4813.053820115476,Purchase,Los Angeles,ATM,Night,0,22.69125561111884,0
2663,4808,9920.239534274388,Deposit,Chicago,ATM,Afternoon,0,28.71256597953245,0
2664,3914,6869.637729306832,Withdrawal,Houston,Laptop,Afternoon,0,59.37324483430482,0
2665,1793,8415.154145338935,Deposit,Houston,Laptop,Morning,0,53.82258271348436,0
2666,4591,4154.327589539852,Withdrawal,Los Angeles,Laptop,Afternoon,1,39.827131508458706,1
2667,3147,7680.930622027295,Purchase,New York,ATM,Afternoon,0,29.47534598386861,0
2668,3799,414.68663768380515,Purchase,Los Angeles,POS,Night,1,21.776923968047,0
2669,1477,1237.8827135970273,Purchase,Chicago,Mobile,Afternoon,0,56.64673597698796,0
2670,2622,2038.6752232714207,Withdrawal,New York,ATM,Afternoon,0,54.84323013917137,0
2671,4369,4025.499726906043,Purchase,New York,Laptop,Night,0,10.738136975000828,0
2672,1939,8458.991334474375,Transfer,Chicago,Laptop,Morning,1,15.87540934145072,0
2673,1525,3469.1978473714257,Deposit,Miami,Laptop,Morning,0,24.039368520480757,0
2674,3381,6549.665723219474,Transfer,Los Angeles,Laptop,Afternoon,1,27.981312601419017,0
2675,1001,7096.049805086799,Withdrawal,Houston,POS,Night,0,32.99025092958494,0
2676,1374,5865.96171734253,Purchase,Los Angeles,ATM,Morning,1,3.279765325777806,0
2677,3340,3578.847262019661,Deposit,Chicago,Mobile,Afternoon,0,5.018353393426553,0
2678,3884,5774.762883718307,Purchase,Houston,Laptop,Morning,1,28.69778197200849,1
2679,4052,3429.2332719695646,Purchase,Miami,POS,Afternoon,0,55.17354033176675,0
2680,1552,847.8986481346006,Deposit,Chicago,POS,Morning,0,44.801584280126804,0
2681,3365,9928.111742078283,Deposit,Los Angeles,Laptop,Night,1,33.03865271376449,0
2682,2525,1280.5527117887839,Transfer,New York,Laptop,Night,0,2.6804398339904902,0
2683,2851,732.7603545222129,Transfer,Chicago,Mobile,Morning,0,5.02852683185974,0
2684,1380,8786.522184579488,Transfer,Chicago,ATM,Night,0,38.16912521081036,0
2685,2646,3025.328262320022,Transfer,Los Angeles,Mobile,Morning,0,12.311923760239669,0
2686,1013,6506.4667709943415,Transfer,Miami,ATM,Morning,0,34.97754283929341,0
2687,1503,,Withdrawal,Los Angeles,POS,Night,0,27.759902440530475,0
2688,3278,3920.6281652367666,Withdrawal,Los Angeles,POS,Afternoon,0,11.88873339448558,0
2689,3008,2628.508590447797,Purchase,Miami,Laptop,Night,1,28.46482971457528,1
2690,4155,3437.009617872172,Purchase,Miami,Mobile,Afternoon,0,53.31992352824094,0
2691,1129,4112.8970018595655,Transfer,Chicago,Mobile,Afternoon,0,14.256873867915496,0
2692,4814,7206.956530232505,Purchase,New York,Laptop,Afternoon,0,57.45670021426021,0
2693,1837,5120.24658040557,Withdrawal,Los Angeles,Mobile,Morning,0,14.524897435760815,0
2694,4216,9436.2165193982,Withdrawal,New York,POS,Afternoon,1,27.936087424302073,1
2695,3938,428.38513444936734,Purchase,Miami,POS,Afternoon,0,43.654643133762335,0
2696,4928,5035.652543093961,Transfer,Miami,Laptop,Night,1,46.694361803516856,0
2697,3040,5846.405640428864,Withdrawal,Los Angeles,Laptop,Morning,0,19.30457067327534,0
2698,1027,,Deposit,Chicago,ATM,Morning,0,1.9726069990154151,0
2699,3113,501.0936509780616,Deposit,Los Angeles,POS,Afternoon,0,37.9265879023372,0
2700,4234,5739.2608535028085,Purchase,Chicago,POS,Night,0,20.012328716748385,0
2701,2252,8537.762985994292,Transfer,Houston,POS,Afternoon,0,31.75001243475572,0
2702,1260,2426.8580039111735,Purchase,Chicago,POS,Morning,0,4.815377103002726,0
2703,3046,8764.160561754135,Transfer,Los Angeles,POS,Night,1,24.076333753091195,0
2704,2472,200.24365865017532,Transfer,Los Angeles,ATM,Morning,0,38.23744550777624,0
2705,2447,7327.22174504596,Deposit,Chicago,Laptop,Morning,0,5.91002235547293,0
2706,1459,9331.801079474844,Withdrawal,New York,Laptop,Morning,0,28.915420071598824,0
2707,4747,6575.404639784221,Withdrawal,Chicago,Mobile,Morning,0,26.782540114350518,0
2708,1300,4395.902147364675,Purchase,Houston,POS,Morning,0,19.41110239090507,0
2709,3966,458.3613545624531,Purchase,Houston,POS,Night,0,59.15394807848784,0
2710,4374,9201.936995093061,Transfer,New York,Laptop,Night,0,58.48409335391871,0
2711,3334,4708.259264688832,Withdrawal,Houston,POS,Morning,0,29.888625460694257,0
2712,4466,299.6774759161206,Transfer,Los Angeles,POS,Afternoon,0,12.117642955286604,0
2713,4081,,Deposit,New York,POS,Afternoon,0,28.50216014445929,0
2714,4778,4823.55416322682,Deposit,New York,Laptop,Morning,0,51.02449512685388,0
2715,1629,,Transfer,New York,Mobile,Night,0,21.34117811517862,0
2716,1269,2150.575375009493,Transfer,Chicago,Laptop,Afternoon,0,21.124656289982383,0
2717,3639,654.2618977539042,Transfer,Chicago,POS,Night,0,48.72762140253202,0
2718,2993,5747.19246168865,Transfer,New York,Laptop,Night,0,38.05654250677339,0
2719,2628,6224.074497727573,Transfer,Houston,ATM,Afternoon,1,24.912583018728146,0
2720,2801,5062.365560570889,Deposit,Los Angeles,POS,Afternoon,0,31.600568808710616,0
2721,3891,8172.850308696123,Deposit,Los Angeles,Laptop,Night,1,36.078951670072456,1
2722,1861,8611.478124867055,Deposit,Chicago,Laptop,Afternoon,1,10.510772225653875,0
2723,4432,6160.087722864435,Purchase,Miami,Mobile,Morning,0,29.15238769077809,0
2724,2280,137.43723227723115,Deposit,New York,POS,Afternoon,0,31.864600934484166,0
2725,3180,6955.344260919879,Withdrawal,Miami,ATM,Night,0,59.725755420395565,0
2726,4347,4185.812177034312,Withdrawal,Los Angeles,ATM,Night,0,15.905124622402314,0
2727,2799,5659.919257431606,Transfer,Chicago,POS,Night,1,15.625563914642713,0
2728,2706,6494.315214168655,Deposit,Chicago,Laptop,Night,1,45.89048910932468,0
2729,4019,3508.8637771274966,Transfer,Chicago,ATM,Night,0,20.77132435484174,0
2730,3560,9171.814066666224,Transfer,Chicago,POS,Night,1,4.316799083844137,0
2731,3360,1348.4089188303142,Withdrawal,Chicago,ATM,Morning,0,57.51868599485565,0
2732,1575,6718.402954737564,Withdrawal,New York,POS,Night,0,3.4532405892732494,0
2733,3933,53.55220376623848,Transfer,Miami,ATM,Night,0,55.24169606789705,0
2734,3003,9247.264542997757,Withdrawal,Los Angeles,Mobile,Morning,1,48.95226654155193,0
2735,2307,1133.916291048534,Transfer,Los Angeles,POS,Night,0,37.03581287099916,0
2736,4192,957.8934591742706,Transfer,Chicago,Mobile,Night,1,53.0131193726606,1
2737,4178,3336.74625419192,Transfer,Chicago,POS,Morning,0,12.550784870380669,0
2738,2956,3741.927197530415,Purchase,Chicago,ATM,Afternoon,0,12.057383053162239,0
2739,3734,2150.8577225055574,Withdrawal,Houston,ATM,Afternoon,1,27.184259219538113,0
2740,3020,5855.365392661975,Withdrawal,Los Angeles,Laptop,Night,0,59.79372704486093,0
2741,4275,4434.711839439216,Deposit,Chicago,ATM,Afternoon,0,1.5431399454131296,0
2742,3212,351.4141345204633,Withdrawal,Miami,Mobile,Afternoon,0,9.383556607653668,0
2743,3352,3203.3241019304533,Deposit,Houston,Laptop,Morning,0,43.41451435107867,0
2744,4568,8106.224806595973,Transfer,New York,Mobile,Afternoon,0,16.241468866675866,0
2745,2655,6900.1183332700675,Purchase,Houston,Mobile,Night,1,33.7109982675904,1
2746,2579,7251.4598272630055,Transfer,Houston,Mobile,Morning,0,43.139715981820345,0
2747,2847,6984.1880715944,Transfer,Houston,Mobile,Afternoon,0,50.590701403219576,0
2748,3203,3116.6204836165025,Transfer,Miami,Mobile,Night,0,33.8494519341615,0
2749,2390,1005.642581546991,Deposit,Los Angeles,POS,Morning,1,6.954009744036852,0
2750,2742,2731.947168490629,Purchase,Chicago,POS,Night,0,41.93762494277068,0
2751,2925,8319.535148849742,Transfer,Miami,Laptop,Afternoon,0,30.562606747105352,0
2752,1619,9804.90326985288,Deposit,Miami,Mobile,Night,0,41.95205021449885,0
2753,2274,4943.531677268198,Transfer,Chicago,POS,Afternoon,0,4.37322290855723,0
2754,1956,106.90654568119179,Purchase,Houston,ATM,Afternoon,1,1.209626246204137,0
2755,2939,1409.0476732209481,Transfer,New York,Laptop,Afternoon,1,54.51579858981486,1
2756,4953,3227.5849474094953,Transfer,Houston,POS,Afternoon,0,34.53705766388256,0
2757,3381,5790.067632443568,Withdrawal,Houston,ATM,Afternoon,0,11.541592087784311,0
2758,4713,760.1855215950866,Deposit,Los Angeles,Laptop,Morning,0,42.57060242740587,0
2759,1968,9434.139414111718,Purchase,Houston,ATM,Afternoon,0,42.733915784179736,0
2760,3558,3657.1858961111634,Deposit,New York,Mobile,Morning,0,54.97520134948384,0
2761,2316,9126.716337068981,Withdrawal,Miami,ATM,Night,0,46.25010962350008,0
2762,2043,7807.412809542648,Transfer,Houston,Mobile,Night,0,50.4838929689805,0
2763,1281,7556.818352430655,Purchase,Miami,Laptop,Morning,0,50.287325020549126,0
2764,3844,6071.128602024498,Purchase,Los Angeles,Mobile,Morning,0,18.326738260120013,0
2765,4072,6271.570332347927,Deposit,New York,ATM,Night,1,31.790324040791408,1
2766,3166,6383.652319810319,Transfer,Chicago,Mobile,Morning,0,3.0852073703748597,0
2767,2058,6290.926656385565,Withdrawal,Chicago,Mobile,Morning,0,3.522888438414933,0
2768,1197,5541.745031669629,Transfer,Los Angeles,Laptop,Afternoon,0,52.992013711209296,0
2769,3532,9864.27604464406,Deposit,New York,Mobile,Night,1,4.013748594326185,0
2770,4828,7325.582768582704,Purchase,Miami,POS,Morning,0,33.38588884870854,0
2771,2082,7771.694420041286,Purchase,Los Angeles,Laptop,Morning,0,55.7901641611956,0
2772,3884,8725.903522685905,Transfer,Houston,ATM,Morning,0,13.123058646298714,0
2773,2184,2164.241229631233,Transfer,Miami,Laptop,Afternoon,0,27.11888086911561,0
2774,2008,847.2035493596572,Transfer,Houston,ATM,Night,0,39.210296798662256,0
2775,3738,4834.11542162,Transfer,Houston,ATM,Night,0,34.148248594397,0
2776,2229,5145.666149236539,Withdrawal,Miami,Mobile,Morning,0,22.45410897018732,0
2777,2035,8293.525981699679,Withdrawal,Houston,Laptop,Morning,1,47.47028168304582,1
2778,1489,4443.397957030534,Withdrawal,Chicago,ATM,Afternoon,1,25.156452337556956,0
2779,1275,5712.821725187684,Withdrawal,Miami,POS,Morning,1,23.779463535911017,0
2780,3740,5275.4386757494485,Deposit,Los Angeles,Mobile,Morning,0,2.2739261570370153,0
2781,3289,391.6458097363367,Purchase,Chicago,Mobile,Afternoon,0,52.0095313520647,0
2782,2239,6155.996817003171,Purchase,Los Angeles,ATM,Morning,0,59.96437138380572,0
2783,2274,8282.15242488478,Deposit,New York,POS,Night,0,44.85366668818538,0
2784,4882,1583.4304752772803,Deposit,Los Angeles,Mobile,Night,0,58.288221771896275,0
2785,1125,5947.374021926692,Withdrawal,Miami,Laptop,Night,1,30.234512874534264,0
2786,1216,5940.16933901968,Transfer,Los Angeles,ATM,Afternoon,0,35.31553169815668,0
2787,4377,,Purchase,New York,POS,Afternoon,1,53.19318735210751,1
2788,4868,1243.4011015700528,Deposit,Houston,ATM,Night,0,31.914229377529384,0
2789,2208,9800.718910335083,Transfer,Miami,Mobile,Night,0,5.217323780750705,0
2790,4110,3943.254504833845,Withdrawal,Chicago,POS,Afternoon,0,44.56605489347427,0
2791,2246,2281.9430699480577,Deposit,Chicago,ATM,Morning,0,9.201233846639148,0
2792,4255,1721.5321990992059,Purchase,Los Angeles,ATM,Morning,0,21.23645889633493,0
2793,3542,6679.341118696519,Purchase,Chicago,ATM,Afternoon,0,50.82299937861179,0
2794,3474,6098.3585202995155,Purchase,New York,Laptop,Night,1,17.381194082061803,0
2795,4249,6439.085708644301,Deposit,Chicago,Laptop,Afternoon,0,56.137327454770755,0
2796,1918,889.180214839408,Purchase,Los Angeles,Laptop,Night,0,49.09795065885942,0
2797,4499,8936.410489149384,Withdrawal,Chicago,Laptop,Afternoon,1,58.122023457707975,0
2798,2317,3898.7713041223924,Purchase,Houston,Mobile,Afternoon,0,7.186346155603742,0
2799,4923,3140.560370239276,Withdrawal,Houston,ATM,Afternoon,0,18.387294575972696,0
2800,3198,4628.990858004915,Purchase,Chicago,Laptop,Afternoon,0,47.679701222113,0
2801,3431,3906.7599968188065,Withdrawal,Miami,Mobile,Afternoon,0,40.73331376898261,0
2802,2661,8637.134261360066,Deposit,Chicago,Laptop,Afternoon,1,46.06857738698834,1
2803,4884,9293.317142226942,Withdrawal,Houston,Mobile,Night,0,52.47344442425712,0
2804,1307,3041.497632331566,Deposit,Houston,POS,Night,0,17.062562232555965,0
2805,2359,8640.718716524949,Transfer,New York,Laptop,Morning,0,58.37012237738555,0
2806,2969,7817.41606403534,Withdrawal,Los Angeles,Laptop,Afternoon,1,45.80934470574102,0
2807,3793,9308.768646724171,Deposit,New York,ATM,Morning,0,56.92227684608124,0
2808,1891,2465.0456187370196,Transfer,Miami,Laptop,Morning,0,7.426768541186184,0
2809,1374,5773.821909708581,Purchase,Los Angeles,Laptop,Afternoon,0,33.914919936783534,0
2810,4079,2752.700401557042,Transfer,Chicago,Mobile,Afternoon,0,49.16742634082288,0
2811,3033,8242.703959938899,Withdrawal,Chicago,ATM,Morning,0,6.264888861756999,0
2812,2364,63.188663804931934,Transfer,Miami,ATM,Morning,0,29.639634845875406,0
2813,1128,5652.543437235097,Purchase,Houston,POS,Afternoon,0,48.06361535992579,0
2814,2014,3398.6422784064607,Transfer,Chicago,Mobile,Afternoon,0,3.9145623338721114,0
2815,2799,3233.610233707424,Withdrawal,New York,Laptop,Afternoon,0,43.336033080142826,0
2816,3716,6452.61417541052,Withdrawal,Houston,Mobile,Night,0,58.13746679678666,0
2817,4423,8516.329648646799,Deposit,Chicago,Laptop,Morning,0,4.313724847200485,0
2818,2381,6095.861960019329,Purchase,Houston,POS,Morning,0,55.157910069078824,0
2819,1516,8533.198056680758,Purchase,Los Angeles,Laptop,Morning,0,25.731775736245694,0
2820,2518,2653.3251476914893,Transfer,Chicago,ATM,Night,1,2.4286198196377247,1
2821,1085,5199.823529102161,Purchase,Chicago,POS,Morning,1,21.539526675038765,0
2822,2198,4510.86002528009,Withdrawal,Houston,Laptop,Afternoon,0,18.93842197266948,0
2823,4873,126.33254603593122,Transfer,Los Angeles,POS,Night,0,15.688356503276689,0
2824,4264,5572.553309975994,Deposit,New York,ATM,Morning,0,49.892152812450774,0
2825,3358,6618.627998220287,Transfer,Los Angeles,ATM,Night,0,27.68920029287911,0
2826,2142,5923.22490014651,Transfer,New York,Mobile,Night,0,19.17877657127287,0
2827,4289,7365.436188846381,Deposit,Miami,Laptop,Afternoon,0,19.296392138350843,0
2828,3474,5717.681889246241,Transfer,Los Angeles,POS,Night,0,59.5343763347495,0
2829,2993,676.8350459590616,Purchase,New York,Mobile,Afternoon,1,37.510273781317565,0
2830,4485,1173.2907856062673,Transfer,Houston,POS,Afternoon,0,3.454086739838722,0
2831,3161,5968.781029664085,Transfer,New York,Mobile,Morning,0,53.38727583426982,0
2832,4216,2757.0421278166655,Transfer,Miami,Mobile,Afternoon,0,43.87437773006336,0
2833,4609,805.6548390573107,Withdrawal,New York,Mobile,Morning,1,13.491798474317724,0
2834,4719,4301.731407050982,Withdrawal,Los Angeles,ATM,Morning,0,7.700208143853655,0
2835,1302,5547.682754855717,Purchase,New York,ATM,Morning,1,23.253026436432464,1
2836,3791,3294.1724236125697,Deposit,Los Angeles,ATM,Afternoon,0,13.26914859417338,0
2837,4952,7207.132685235521,Withdrawal,Miami,ATM,Morning,0,42.40793674520338,0
2838,1587,6441.268374931434,Withdrawal,New York,POS,Afternoon,0,11.284232078437519,0
2839,1986,3334.855427305803,Purchase,New York,Laptop,Afternoon,0,31.900831356692528,0
2840,2863,7551.17656379652,Purchase,Miami,ATM,Morning,0,38.58872303178312,0
2841,1344,6490.463474905024,Deposit,New York,Laptop,Afternoon,0,40.473963003614294,0
2842,1813,6378.079333391842,Transfer,Los Angeles,Mobile,Morning,1,46.17912558060498,0
2843,2987,5538.742730862809,Transfer,Chicago,Laptop,Morning,1,30.672110486065883,1
2844,3848,123.78278420464243,Deposit,Chicago,ATM,Morning,0,13.454897767544303,0
2845,4072,6968.106762934122,Deposit,Los Angeles,POS,Night,0,21.030785202992107,0
2846,4218,3766.657493180473,Deposit,New York,ATM,Afternoon,0,23.402370322958213,0
2847,2310,9426.67100448497,Purchase,Los Angeles,POS,Night,0,41.55779500308001,0
2848,2999,8181.667863061281,Transfer,Miami,ATM,Night,0,37.92444863182658,0
2849,2677,5881.067750617809,Deposit,Los Angeles,Mobile,Afternoon,1,30.206373721339975,0
2850,4124,2529.2979983745017,Deposit,Chicago,POS,Afternoon,0,28.92884947799811,0
2851,2327,2045.136758843889,Transfer,Houston,Mobile,Morning,0,4.549333659704612,0
2852,2092,3410.4445283987156,Transfer,Miami,ATM,Night,1,41.68943376669221,1
2853,3408,4770.913756364385,Purchase,New York,Mobile,Afternoon,1,48.443531165019195,1
2854,4673,2967.6944452890816,Withdrawal,Los Angeles,Laptop,Morning,0,53.42508422180965,0
2855,4291,5154.145658970903,Withdrawal,Miami,Laptop,Afternoon,0,2.2055506903557798,0
2856,2009,1662.0505508767274,Purchase,Chicago,POS,Afternoon,0,52.613933912602064,0
2857,1703,9777.351000126744,Purchase,New York,Laptop,Morning,0,52.68549096976385,0
2858,1574,1088.1663041002887,Transfer,Los Angeles,Laptop,Afternoon,0,40.12360223022318,0
2859,2608,9320.121955147177,Purchase,Los Angeles,ATM,Morning,0,17.433950242973236,0
2860,4232,9136.644333912922,Purchase,New York,ATM,Night,0,53.65644082871552,0
2861,4752,5258.351213376785,Deposit,Houston,Laptop,Morning,0,21.502852476024266,0
2862,2112,7251.8536156424825,Purchase,Houston,POS,Afternoon,0,35.28113788426521,0
2863,1687,4366.122496746152,Purchase,Miami,Laptop,Night,1,27.016071885196833,0
2864,3828,6304.045429648958,Deposit,Los Angeles,ATM,Night,0,53.27087695300619,0
2865,3632,3412.353614836976,Transfer,Miami,Mobile,Morning,0,16.225785216644468,0
2866,4828,3018.578607656599,Transfer,New York,POS,Morning,0,20.53770973862271,0
2867,3636,5786.515563833442,Purchase,Miami,POS,Morning,0,25.066472553241375,0
2868,4230,4986.315445097964,Purchase,Los Angeles,Laptop,Night,0,51.4323509091479,0
2869,1488,5799.568327808311,Withdrawal,Houston,Mobile,Morning,1,19.77328033549184,1
2870,4018,2873.7392070573596,Deposit,Houston,POS,Afternoon,1,18.02952901561872,1
2871,2347,3675.9087398517827,Withdrawal,New York,POS,Night,0,47.968252899054384,0
2872,4681,848.1406266828039,Purchase,Chicago,ATM,Morning,0,23.87293592284413,0
2873,4452,532.2409589993351,Withdrawal,Miami,Laptop,Night,0,40.229779450441065,0
2874,4173,2542.0367254334324,Withdrawal,New York,Laptop,Afternoon,0,52.65985874718889,0
2875,1493,751.7261247121521,Transfer,Houston,POS,Afternoon,1,14.308238027440947,0
2876,2667,1046.7093392610595,Deposit,Los Angeles,Mobile,Afternoon,1,28.39614142558023,0
2877,2637,8131.154769885431,Transfer,Los Angeles,Mobile,Morning,1,29.730628889932706,0
2878,1018,398.34823319672614,Transfer,Chicago,Mobile,Morning,0,34.528533416528646,0
2879,4525,6592.83851140808,Withdrawal,Chicago,Mobile,Night,0,55.189850791672434,0
2880,4553,2732.851910665851,Deposit,Houston,Laptop,Morning,0,58.85558615308003,0
2881,4665,8716.741350274184,Purchase,Chicago,ATM,Night,0,48.26689936942191,0
